seed,state,true_dw,true_decile,est_dw,err,abs_err,logit_err,logit_abserr,in_anchor_set,pc_respondents,phe_respondents,anchor_slope,anchor_r2,n_shared,wall_clock_s
1,s104,0.16102610296281702,5,0.17034782529809045,0.009321722335273425,0.009321722335273425,0.06744894355372288,0.06744894355372288,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s105,0.16649753747734905,5,0.16895068391285703,0.00245314643550798,0.00245314643550798,0.01757385984239912,0.01757385984239912,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s106,0.1721167434280912,5,0.16819303493905374,-0.003923708489037447,0.003923708489037447,-0.027788900939657024,0.027788900939657024,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s107,0.17788512080103414,5,0.17163304715480418,-0.006252073646229955,0.006252073646229955,-0.04335529714851494,0.04335529714851494,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s108,0.18380390047790426,5,0.18558497706014543,0.0017810765822411645,0.0017810765822411645,0.0118279953722904,0.0118279953722904,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s109,0.1898741320451758,5,0.20254016053436735,0.012666028489191544,0.012666028489191544,0.08033495357169529,0.08033495357169529,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s110,0.196096671575569,6,0.1982475133479503,0.0021508417723812845,0.0021508417723812845,0.013587641036769904,0.013587641036769904,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s111,0.20247216944984456,6,0.19202709455335684,-0.010445074896487716,0.010445074896487716,-0.06597775655304439,0.06597775655304439,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s112,0.2090010582919537,6,0.21338829320034075,0.00438723490838705,0.00438723490838705,0.026336050509939257,0.026336050509939257,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s113,0.2156835410956039,6,0.23446047813755225,0.018776937041948355,0.018776937041948355,0.10770653396468988,0.10770653396468988,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s114,0.2225195796249631,6,0.2360107919315994,0.013491212306636302,0.013491212306636302,0.07636723389179201,0.07636723389179201,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s115,0.22950888317647256,6,0.24348145259542234,0.013972569418949782,0.013972569418949782,0.07740010945013531,0.07740010945013531,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s116,0.23665089779244333,6,0.2443710163664728,0.007720118574029461,0.007720118574029461,0.04226655144556268,0.04226655144556268,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s117,0.2439447960202194,6,0.2454851130382172,0.001540317017997811,0.001540317017997811,0.008333737904070215,0.008333737904070215,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s118,0.25138946731305806,6,0.2594038096061799,0.008014342293121868,0.008014342293121868,0.04214589954527215,0.04214589954527215,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s119,0.2589835091704415,6,0.27273121918051507,0.013747710010073577,0.013747710010073577,0.07044913496338379,0.07044913496338379,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s120,0.266725219116192,6,0.27165196211552606,0.004926742999334044,0.004926742999334044,0.02504420461088508,0.02504420461088508,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s121,0.2746125876124096,6,0.2827166925182877,0.008104104905878096,0.008104104905878096,0.040318960125394154,0.040318960125394154,True,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
1,s122,0.28264329200584415,6,0.2989016000674714,0.016258308061627258,0.016258308061627258,0.0788537417235815,0.0788537417235815,False,14000,4000,-0.991337115054306,0.9957664594779573,30,32.74
